"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3195602,NA,10.31,24,10,0,1,0,-11,0.9,0.7,0,2.7,0,0,1.9,2,1.7,3.3,7,0.7,0,0,17,2,2,"FLNCLR813",1,1,509,36,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Other","Other","Yes"
3195610,NA,53.49,229,60,0.25,0,0,24,0.7,1.3,1,9,0,0,99.7,6,0.7,56.7,32.3,2.3,0,0,15,1,1,"SFRCRU831",1,1,463,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3195634,NA,58.62,713,18,0,164,0,9,16.8,30,12.7,35,1.3,0,103.6,91.7,47.3,181.3,101.7,42.7,0,4.3,15,4,4,"SANCRP512",2,2,218,40,42,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"5","No",0,"80","No","2-High","Rural","Self","Yes"
3195670,NA,46.47,314,30,1.98,42,0,104,29.1,5.7,0.3,41,2.7,0.3,77.7,8.3,2.7,104.3,59.7,6,0,1,17,1,1,"DETDET313",2,2,44,22,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"150","No","5-Low","Other","Other","No"
3195734,NA,67.49,438,80,0,0,0,23,-7.5,3.7,0.3,13,0,0,84.8,28.7,20,62,51,4,0,0.7,17,2,2,"AIRGRE864",2,2,68,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",1,"0","No",0,"150","No","2-High","Town","Other","Unknown"
3195746,NA,92.02,482,50,0.74,102,0,-44,-26.2,0.7,1.7,4.7,0,0,89.5,22.3,3.3,127.7,11,2.3,0,0,17,1,1,"ATLATL678",1,1,509,28,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Suburban","Professional","No"
3195778,NA,37.99,108,50,0,0,0,-32,0,0.7,1.3,8.7,0.7,0,17.8,24.3,5.3,27.7,30.7,2,0,0,17,1,1,"NCRFAY910",1,1,508,38,0,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Professional","No"
3195782,NA,69.03,513,60,0.5,50,0.4,-29,-21.5,11.3,4,19,0,0.3,42.9,35.3,3.7,100.3,35.7,15.3,0,0.3,13,1,1,"ATLNOR678",1,1,400,44,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3195794,NA,50.44,258,50,0,0,0,36,-0.4,1.3,3,1.7,0,0,108.2,5.3,0,12.7,19,4.3,0,0,13,1,1,"LAXSAN714",1,1,400,62,60,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3195802,NA,41.58,215,53,0,0,0,130,-0.3,1,6.7,1,0.7,0,120.7,5,2.3,19.3,20.3,8,0,0,13,1,1,"CHINBK847",4,2,121,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"130","No","3-Good","Suburban","Other","Unknown"
3195814,NA,106.5,938,75,6.68,74,0,164,-2.1,11.7,1,81.7,3,0.3,137.1,47.3,10.3,145,125.7,12.7,0,3,19,1,1,"LAXONT909",3,2,210,40,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"1","No",0,"150","No","5-Low","Other","Other","No"
3195826,NA,120.98,978,50,8.17,205,0,119,-60.1,17.3,2.3,122.7,3.7,0,164.3,58.7,5.3,249,138.7,19.7,0,0,17,1,1,"NYCNEW732",2,2,431,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"30","No","5-Low","Other","Other","Unknown"
3195834,NA,61.64,509,40,2.23,38,0,114,-12.9,3,10.3,9.7,0,0,65.4,17.3,2.3,48.7,21.3,13.3,0,0.7,19,1,1,"HOUHOU281",1,1,569,22,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Other","Other","No"
3195858,NA,51.6,472,50,0,0,0,-126,-1.2,14,0,17.7,3.7,0,223.8,20,9.7,80.3,54,14,0,0,19,1,1,"NYCBRO917",3,3,158,22,0,"No","Yes","Yes","No","No","Known","No","Yes","No","No","Yes","No",0,0,"No","Yes",0,"1","No",0,"130","No","4-Medium","Other","Professional","No"
3195878,NA,30.26,208,40,0,0,0,212,-0.3,3.3,0.3,4.3,0.7,0,65.6,11,1,28.3,33.7,3.7,0,0.3,13,1,1,"NYCSUF516",1,1,400,50,46,"Yes","No","Yes","Yes","No","Known","Yes","Yes","Yes","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3195902,NA,50.44,178,60,0,0,0,0,-0.4,1.3,9.3,6.3,0,1,16.3,11,0.7,43,14.3,10.7,0,0,13,2,2,"NCRCRY919",1,1,400,42,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3195914,NA,70.44,141,11,0.74,118,0,31,-16.9,6.3,0.3,15.3,0.7,0.7,33.6,18.3,1.3,36,18.3,6.7,0,0,15,1,1,"NEVLVS702",1,1,462,64,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3195938,NA,48.81,302,40,0.25,24,0,80,19.5,0.7,14.7,7,0.7,1.7,41.8,21,11.3,86.3,16.7,15.3,0,0.7,15,1,1,"NCRRIC804",1,1,462,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3195986,NA,79.94,522,75,4.95,0,0,-119,-4,3,1.3,7.3,0,0,113.2,40,22.3,154.7,38.3,4.3,0,0.3,19,1,1,"CHILAG630",1,1,569,36,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"8","No",0,"Unknown","No","2-High","Suburban","Other","No"
3195998,NA,30.74,59,40,0,0,0.5,-37,1.2,1.3,3.7,3.7,0,0.7,0.3,0.7,0,12,4,5,0,0,13,1,1,"OHIDEL740",1,1,400,42,40,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Other","No"
3196074,NA,48.37,482,60,0,6,0,-150,1.6,4,0.3,15.7,0,0,4.1,31.3,0,58,11.3,4.3,0,0,15,1,1,"HOUHOU281",1,1,461,60,56,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","Yes",0,"8","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3196106,NA,35.87,372,36,0,0,0,-32,0.1,1,4.7,17.7,0.7,0,73.7,27,2,115,45.3,5.7,0,1.3,19,1,1,"DALDAL214",2,1,429,32,0,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"150","No","4-Medium","Suburban","Other","No"
3196126,NA,85.5,1188,85,3.96,24,0,-198,-4.6,46.3,0,0,0,0.3,201.2,208.7,30.3,358,69.3,46.3,0,5.7,13,2,2,"NYCSUF516",1,1,399,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3196134,NA,30.51,22,40,0.25,0,0,-6,0.5,0.7,0.3,0.7,0,0,2,0.7,0,10,1,1,0,0,13,1,1,"FLNJAC904",1,1,399,48,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","No"
3196146,NA,37.86,138,40,0,0,7.9,-56,-7.9,0,0,0.7,0,0,0,0.7,0,1.3,6.7,0,0,0,17,1,1,"PHICHC215",1,1,507,54,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Other","Other","Yes"
3196154,NA,37.52,318,45,0.99,0,1.5,-220,2.3,3.7,5.7,25.3,0,0.7,64.8,18.3,5.3,26.7,60.7,9.3,0,1,19,1,1,"CHICHI773",1,1,568,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3196202,NA,136.41,701,97,1.49,87,14,114,37.7,4.3,3.7,35.3,0,0,126.1,26,20.3,148,67,9,0,1,15,2,2,"DALFTW817",3,3,279,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"0","No",0,"200","No","2-High","Other","Other","Unknown"
3196214,NA,35.08,522,45,0,0,0,554,0.3,12,1,12,0,0,53.9,28.3,4.7,41.3,50,13,0,1,19,1,1,"CHIPEO309",1,1,568,20,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","4-Medium","Other","Other","No"
3196218,NA,10,143,10,0,0,0,-9,0,0,0,0,0,0,44.5,10.7,9.3,43.3,9.3,0,0,0,19,2,2,"INDIND317",2,2,134,52,52,"No","No","Yes","No","No","Known","No","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"10","No","3-Good","Suburban","Professional","Yes"
3196274,NA,99.98,1232,85,2.23,0,0,-93,-8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,"KCYWIC316",3,3,59,52,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"6","No",0,"150","No","7-Lowest","Town","Professional","Yes"
3196278,NA,44.06,762,50,0.99,6,0.6,146,6.9,11.3,4.7,31.7,0,0,171.1,35.3,6.3,84,140.7,16,0,9,19,1,1,"CHICHI773",1,1,568,36,0,"No","No","Yes","No","No","Known","No","No","No","Yes","No","Yes",0,0,"No","No",1,"4","No",0,"Unknown","No","2-High","Other","Professional","No"
3196286,NA,45.95,278,50,1.49,12,0,80,13.5,6.7,0.3,11.7,0,0,101.7,16.7,2.7,52.3,55.3,7,0,0.7,13,1,1,"APCBAL410",1,1,399,52,52,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"8","No",0,"Unknown","No","3-Good","Suburban","Other","Yes"
3196322,NA,75.91,372,75,0,1,0.6,-34,-0.9,4.3,12,76.3,0,0,52.8,29.7,22,96.7,112.3,16.3,0,1.3,17,3,3,"ATLANE678",1,1,507,48,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","3-Good","Other","Other","No"
3196366,NA,77.97,813,75,2.97,0,0,-88,-3,0.7,5.3,28.3,0,0,118.3,70.3,24.3,191.7,71.3,6,0,3.3,17,2,2,"ATLATL678",1,1,507,28,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3196402,NA,50.24,608,60,0.25,0,0,58,-0.2,7.3,2,103.3,0,0,101.6,49.7,10,157.7,125.3,9.3,0,0,17,1,1,"NYCBRO917",2,2,415,22,46,"No","Yes","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,"6","No",0,"130","No","2-High","Other","Other","Unknown"
3196426,NA,58.59,594,60,4.7,10,0,-150,-3.7,18,0.7,37.3,0.7,0,96.5,26.7,1.3,117,90.3,18.7,0,0.7,15,1,1,"APCBAL410",3,2,257,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"130","No","5-Low","Town","Other","Unknown"
3196510,NA,10,22,10,0,0,0,20,0,0.3,0.3,1.7,0,0,0.4,2.3,0.7,2.3,3.7,0.7,0,0,17,2,2,"MIADFD954",1,1,507,34,26,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3196546,NA,71.44,402,70,0,12,8.3,-130,18.7,0.7,0.3,4.7,0,0,26.6,7.3,7,22.7,20,1,0,0,17,4,2,"OKCOKC405",1,1,506,32,30,"Yes","No","Yes","Yes","Yes","Known","No","No","No","Yes","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3196570,NA,50.88,116,60,0.25,0,0.2,-18,-0.9,2.3,0.3,12.3,0.3,0,24.9,8,3,30.7,10.7,2.7,0,0,13,6,2,"HARHAR860",1,1,398,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3196578,NA,72.03,185,47,2.23,71,0,428,76.4,0,0,10,3.7,0,16.1,17.3,2.3,28.3,20,0,0,0,15,1,1,"NYCBRO917",2,2,23,60,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","4-Medium","Other","Other","Unknown"
3196606,NA,42.14,268,40,0,0,2.1,64,-2.1,0,0,2.7,7,0,1.6,0,0,35.7,8.7,0,0,0.7,19,1,1,"MIAFTM941",1,1,567,56,52,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Retired","Yes"
3196630,NA,48.51,536,50,0.74,20,0,-219,-8.5,4.3,0,31.3,3.3,1,52.9,21,2.3,65.3,40,4.3,0,0.7,17,1,1,"SFRSAC916",1,1,506,44,26,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3196658,NA,35.62,119,60,0,0,0,100,-35.6,10,4,11.7,2,0.3,8.1,7.3,0,44.7,19.7,14,0,0,17,1,1,"OKCJUN785",1,1,506,24,26,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","2-High","Town","Other","Yes"
3196666,NA,56.28,592,60,0.74,6,0.7,-22,-1.1,4.3,4,30,0,0,237.1,16,11,121.7,53.7,8.3,0,2,15,1,1,"DALDAL214",1,1,460,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3196678,NA,31.96,235,40,0.99,2,0.2,-132,-1.6,0.7,4.7,22,0,0.7,27.1,22.3,1.7,86,51.3,5.3,0,0,15,1,1,"MINMIN612",1,1,460,46,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"6","Yes",0,"Unknown","No","2-High","Suburban","Other","Yes"
3196686,NA,10.75,56,10,0,3,0,-39,-0.8,2,5.3,9,0,0.3,10.1,5.7,1.7,12.3,15.7,7.3,0,0,15,2,2,"NCRFAY910",1,1,460,48,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","1-Highest","Rural","Other","Yes"
3196690,NA,106.16,1674,85,1.98,0,12.3,11,-14.2,85,0,4.3,0.7,0.3,307.7,232,83,404.3,503.7,85,0,0,17,2,1,"NYCBRO917",5,4,50,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"130","No","5-Low","Other","Other","Unknown"
3196742,NA,10,76,10,0,0,0,39,0,0.7,0.7,4,0,0,0.9,5,1,12.7,3.7,1.3,0,0,17,2,2,"MIAPOR941",1,1,506,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3196746,NA,31.71,192,40,0,1,0,98,1.6,2.3,0.3,14.7,0,0.3,26.2,26.3,0,34.3,32.3,2.7,0,0,15,1,1,"MILWAU262",1,1,460,44,44,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","Yes",0,"Unknown","No","2-High","Town","Professional","Yes"
3196758,NA,108.81,1150,45,10.39,164,0,-234,-74.4,9.3,52.7,34.7,2.3,0.3,301.7,83.3,9.3,188.3,267,62,0,12.7,15,1,1,"NCRNWN757",2,2,132,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"150","No","4-Medium","Other","Other","Unknown"
3196782,NA,117.8,716,35,2.48,221,0,-100,-42.5,5.3,1.7,57.3,0.3,0.7,110.9,24.3,8.3,121.3,53.3,7,0,0,15,1,1,"NYCNEW973",2,2,344,36,38,"Yes","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"30","No","5-Low","Other","Professional","Yes"
3196786,NA,49.14,246,47,1.73,0,0,62,-5.5,0.7,0,2.3,0,0,42.6,25,0.3,64,35,0.7,0,0.3,19,1,1,"DALDAL214",1,1,567,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3196790,NA,42.23,387,42,0.25,0,0,39,-0.2,6.3,1.3,14.3,0,0,113.1,27,12.7,119,37.7,7.7,0,0.3,17,5,3,"LAXONT909",1,1,506,38,36,"No","Yes","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","1-Highest","Suburban","Other","Yes"
3196814,NA,97.56,832,50,0.25,90,1.6,484,46.8,3.3,0,54,0,0.3,240.2,38.3,4.7,92.3,102.3,3.3,0,0.3,13,1,1,"NYCMAN917",2,2,73,60,60,"Yes","Yes","Yes","No","No","Known","Yes","Yes","Yes","No","Yes","Yes",0,0,"Yes","No",0,"8","No",0,"150","No","2-High","Other","Professional","Yes"
3196850,NA,64.65,174,60,0,12,0.4,180,13,1.3,0,1.7,0,0,2.5,1,0.3,8.3,7.3,1.3,0,0,19,1,1,"PHXTUC520",2,1,460,44,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"60","No","2-High","Suburban","Professional","No"
3196870,NA,126.6,634,45,1.98,254,0,176,60.3,4,1,5,0,0,295.7,27.7,19.7,94.3,17.3,5,0,0,13,1,1,"DETPON248",1,1,398,30,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"Unknown","No","5-Low","Suburban","Other","Yes"
3196874,NA,33.76,119,30,0.25,0,0,-37,-3.3,6,3,24.7,0,0.3,6,0.3,0,19,26.3,9,0,0,17,1,1,"PHIPLS609",1,1,506,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","5-Low","Town","Other","Unknown"
3196902,NA,33.24,58,30,0,0,0,-2,0,0.3,0,2.3,0.3,0,0,1.3,0,7,2.7,0.3,0,0,19,2,2,"NYCMAN917",1,1,567,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3196918,NA,75.98,347,40,0.74,123,2.2,36,-15.3,0.3,1,4.7,0,0.7,55.7,7.3,0.3,39.7,10.3,1.3,0,0.7,15,1,1,"ATLMEM901",1,1,460,38,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3196950,NA,49.99,147,50,0,0,0,-77,0,1,10.3,3.7,0,0,24.1,8,0.7,60,16.7,11.3,0,1,19,2,2,"CHILAG708",1,1,567,32,32,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3196954,NA,91.86,744,46,2.23,127,10.2,373,56.9,8,4.7,21,3,0.3,89.3,46.3,7.3,102,39,12.7,0,0.7,15,1,1,"SFRCRU831",1,1,460,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3196974,NA,35.24,196,35,0.25,0,0,24,-0.2,2.7,0,9.7,0,0,16.7,5.7,1,26.7,22.7,2.7,0,0,19,1,1,"NYCNEW973",1,1,567,28,0,"No","No","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3196986,NA,32.45,208,37,0,0,0,185,-2.5,0,0.3,5,0,0,0,0,0,7.7,10,0.3,0,0,19,2,2,"MIAPSL561",1,1,567,30,32,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3196990,NA,63.69,995,56,0,15,3.8,64,-48.9,3.7,2.3,24,8.7,0,58.3,14.7,2.7,68.3,33.7,6,0,1.7,15,2,1,"ATLMEM901",1,1,460,46,26,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3196998,NA,77,872,85,1.24,0,0,-313,-2,10,2,81.7,0,0.7,209.7,109.7,19.7,206.3,117.3,12,0,3,13,4,3,"SFRSFR415",1,1,398,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"8","No",0,"Unknown","No","1-Highest","Other","Other","No"
3197002,NA,74.36,987,67,2.97,54,0,25,7.4,14.7,28.3,20.7,6.3,1,248.4,91.3,27,159,134.3,43,0,5,17,2,1,"CHILAG708",1,1,505,52,50,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","4-Medium","Suburban","Other","Yes"
3197050,NA,162.28,1487,160,3.96,0,6.9,70,-4.7,16.3,3.7,70.3,0,0.7,247.1,65,6,383.3,103.3,20.3,0,10,13,1,1,"BOSBOS617",1,1,397,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3197074,NA,45.65,381,40,0,15,0,-45,-5.7,3,0,8,6.7,0,6.6,0.7,0,100,17.7,3,0,0,17,2,2,"NEVSDG619",1,1,505,54,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","1-Highest","Suburban","Crafts","Yes"
3197134,NA,79.16,788,60,0.5,114,0,108,30.6,2.3,3.7,24,0,0,173.2,82.7,24,238.3,65.3,6,0,4,13,2,2,"HOUHOU281",1,1,397,28,28,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"4","No",0,"Unknown","No","2-High","Other","Other","No"
3197146,NA,81.54,462,62,0.5,0,0,-212,-13,9.7,1,4,0.7,0.7,90.7,35.3,5.7,68.3,49.7,10.7,0,0,15,1,1,"NYCSUF516",1,1,459,60,54,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3197178,NA,39.17,188,9,0.25,56,0,-188,-39.7,0.7,6,27.3,0,0,50.2,3.3,0.3,40.7,27.3,6.7,0,0,13,1,1,"APCWAS202",1,1,397,24,58,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3197198,NA,73.1,423,50,3.71,84,0,355,91.4,6,1,26.7,0,0,33.5,45.7,4.3,91,28.7,7,0,0.3,15,3,2,"KCYKCK913",1,1,459,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3197226,NA,110.09,432,40,0,162,10.2,480,147.3,5,2.7,13.7,0,0.7,9.3,23,1.7,56.3,45,7.7,0,0.3,15,1,1,"CHICHI773",1,1,459,52,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3197242,NA,51.41,42,60,0,5,0,-12,4.3,0.3,0,3,0,0,3.1,1,0.7,10.3,8,0.3,0,0,17,2,2,"OHICIN513",1,1,505,42,42,"Yes","No","Yes","Yes","No","Known","No","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","Yes",0,"Unknown","No","2-High","Suburban","Other","No"
3197254,NA,32.56,185,40,1.98,2,0.1,77,2.8,0.7,0.7,12.3,0,0,5,7.3,0.7,30,10.7,1.3,0,0,17,1,1,"OHIELY440",1,1,505,32,26,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Rural","Other","No"
3197274,NA,43.24,317,50,0,0,0,-22,0,20.7,4.7,21,0,0,24.9,13,1,45.3,17,25.3,0,0,17,1,1,"DALDAL214",1,1,505,54,50,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Suburban","Professional","Yes"
3197282,NA,91.92,1580,60,9.65,71,0,162,-12.2,58,23.7,80,2.7,1,305.5,127.3,17.3,184.7,262.7,81.7,0.7,8,15,1,1,"ATLATL678",1,1,459,0,0,"No","Yes","No","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3197314,NA,66.1,647,50,0,0,10.4,-553,-12.1,3,5,44.7,0,0,331,5.3,0,116.7,110,8,0,1.3,13,1,1,"ATLNOR678",1,1,397,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Other","Other","No"
3197326,NA,50.8,196,50,0.25,0,0,-1,-0.8,3.7,0,28.3,2.3,0.3,29.8,21.7,0,42,31.7,3.7,0,0,13,3,2,"LAXANA714",1,1,397,20,0,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","1-Highest","Other","Other","No"
